"ROW_ID","ROW_VERSION","id","name","createdOn","createdBy","modifiedOn","modifiedBy","parentId","dataFileSizeBytes","dataFileMD5Hex"
"51511393","1","syn51511393","SNCG_O76070_OID20971_v1_Neurology.tar","1684343340417","3348248","1700890383392","3485485","syn51500434","222085120","d4df507dc4e3536bc32694fad005cd5e"
"51511394","1","syn51511394","CD1C_P29017_OID21483_v1_Oncology.tar","1684343345558","3348248","1700890388340","3485485","syn51500434","219228160","0479c01ab1f52c2ed15676a2641b2442"
"51511395","1","syn51511395","IL6_P05231_OID20101_v1_Cardiometabolic.tar","1684343349672","3348248","1700890388961","3485485","syn51500434","220682240","05eb6a7478abe776e79c7ea475d3f4a1"
"51511397","1","syn51511397","LEP_P41159_OID20187_v1_Cardiometabolic.tar","1684343364373","3348248","1700890393205","3485485","syn51500434","220528640","11299ad90d6bcdd09954cec7c3147ad6"
"51511399","1","syn51511399","GLO1_Q04760_OID20107_v1_Cardiometabolic.tar","1684343368842","3348248","1700890394435","3485485","syn51500434","220610560","eae54aa080fc0c157a86f0d25f87ca52"
"51511400","1","syn51511400","FOXO3_O43524_OID21271_v1_Oncology.tar","1684343373357","3348248","1700890398286","3485485","syn51500434","219852800","c0f0191bc08254ae125805b1cd631bb4"
"51511403","1","syn51511403","CA9_Q16790_OID21417_v1_Oncology.tar","1684343385113","3348248","1700890400840","3485485","syn51500434","222504960","575c508cbf3a3342ab2b7e0db75100ec"
"51511405","1","syn51511405","EGFR_P00533_OID20319_v1_Cardiometabolic.tar","1684343390292","3348248","1700890404330","3485485","syn51500434","221245440","5e7d68c9523c3aa50bb143676056da52"
"51511406","1","syn51511406","SMAD1_Q15797_OID21180_v1_Oncology.tar","1684343395315","3348248","1700890405014","3485485","syn51500434","219904000","2e88a464cccbc75d54ef11a7aaaed193"
"51511407","1","syn51511407","MPI_P34949_OID21288_v1_Oncology.tar","1684343409487","3348248","1700890409407","3485485","syn51500434","220129280","a36ca44f5b39fc9def48e8518b924493"
"51511408","1","syn51511408","CLEC10A_Q8IUN9_OID20928_v1_Neurology.tar","1684343414560","3348248","1700890410540","3485485","syn51500434","222269440","be55813df270c4ba5d77055ddbf59760"
"51511410","1","syn51511410","KITLG_P21583_OID20196_v1_Cardiometabolic.tar","1684343419669","3348248","1700890414271","3485485","syn51500434","220508160","77dcba0c4cdd63bef92eccfc22f06c47"
"51511411","1","syn51511411","ACOX1_Q15067_OID20124_v1_Cardiometabolic.tar","1684343434393","3348248","1700890416147","3485485","syn51500434","220590080","e78e1934967eec8721f390aff6a7ba75"
"51511412","1","syn51511412","TMSB10_P63313_OID21118_v1_Neurology.tar","1684343439828","3348248","1700890419736","3485485","syn51500434","219207680","6a93a084438346903d57108ab838e8ec"
"51511413","1","syn51511413","CD177_Q8N6Q3_OID21119_v1_Neurology.tar","1684343444593","3348248","1700890421146","3485485","syn51500434","219576320","6c585312bc0e5d9168314d789708a1d4"
"51511416","1","syn51511416","LYN_P07948_OID21350_v1_Oncology.tar","1684343455818","3348248","1700890424530","3485485","syn51500434","220047360","edf4f0446aa076377b1d0b08e57df1da"
"51511417","1","syn51511417","SOD1_P00441_OID20386_v1_Cardiometabolic.tar","1684343461354","3348248","1700890426288","3485485","syn51500434","218245120","c681b4e350a466c5aeab8709fb3c6920"
"51511418","1","syn51511418","NBN_O60934_OID20442_v1_Inflammation.tar","1684343465873","3348248","1700890429653","3485485","syn51500434","222330880","b2cc6382e95e2642dc08461ff7c18ac6"
"51511419","1","syn51511419","XPNPEP2_O43895_OID21508_v1_Oncology.tar","1684343480197","3348248","1700890431545","3485485","syn51500434","219187200","2ca3d6c1b33b45eb7b3101bb54f1e6dd"
"51511420","1","syn51511420","SEMA3F_Q13275_OID20186_v1_Cardiometabolic.tar","1684343485427","3348248","1700890435580","3485485","syn51500434","220569600","75d7c64aff1ecc6de8c4a63d4780585e"
"51511421","1","syn51511421","GSTA1_P08263_OID20166_v1_Cardiometabolic.tar","1684343489451","3348248","1700890436639","3485485","syn51500434","220200960","bc011d339ccbfa60fb99df6a002fbad8"
"51511422","1","syn51511422","C19orf12_Q9NSK7_OID20804_v1_Neurology.tar","1684343503915","3348248","1700890439968","3485485","syn51500434","221542400","c6664da09e34ac568e49b2afac173be1"
"51511423","1","syn51511423","LILRA5_A6NI73_OID20209_v1_Cardiometabolic.tar","1684343509384","3348248","1700890442151","3485485","syn51500434","220774400","da597fef02b9c6987405776f688407c0"
"51511424","1","syn51511424","DKKL1_Q9UK85_OID21313_v1_Oncology.tar","1684343513524","3348248","1700890446132","3485485","syn51500434","220518400","213ebba469f079b928a743130057d182"
"51511425","1","syn51511425","KLK1_P06870_OID21499_v1_Oncology.tar","1684343526504","3348248","1700890447525","3485485","syn51500434","219156480","97e9d114c303839864ee40d762a92ab2"
"51511426","1","syn51511426","NCR1_O76036_OID20566_v1_Inflammation.tar","1684343531963","3348248","1700890451337","3485485","syn51500434","222197760","051761ab47619d78c67ed1c05a25a82e"
"51511427","1","syn51511427","PTPRS_Q13332_OID20306_v1_Cardiometabolic.tar","1684343536512","3348248","1700890452803","3485485","syn51500434","221573120","41ed7e2bf07ccc1cbc5f4e592e365eed"
"51511428","1","syn51511428","PHOSPHO1_Q8TCT1_OID20922_v1_Neurology.tar","1684343548849","3348248","1700890456788","3485485","syn51500434","222259200","8268ebccdf56cfc19ae521be30e5637e"
"51511429","1","syn51511429","CCL27_Q9Y4X3_OID20121_v1_Cardiometabolic.tar","1684343554113","3348248","1700890458600","3485485","syn51500434","220334080","6d6d4520a04dbb023b5e8e13983f12bb"
"51511430","1","syn51511430","NUDT5_Q9UKK9_OID21115_v1_Neurology.tar","1684343558685","3348248","1700890461833","3485485","syn51500434","219207680","7e1f47c281c5dbd6b77554191fb01ff8"
"51511431","1","syn51511431","IGFBP4_P22692_OID21158_v1_Neurology.tar","1684343572622","3348248","1700890464239","3485485","syn51500434","219187200","1a0f13b78075c4a87096ba5a8bec33f7"
"51511432","1","syn51511432","AKR1B1_P15121_OID21244_v1_Oncology.tar","1684343578278","3348248","1700890467995","3485485","syn51500434","219985920","6c77aedf5909f7b2ebe57a14d878aa0b"
"51511433","1","syn51511433","LGMN_Q99538_OID20773_v1_Inflammation.tar","1684343583303","3348248","1700890469164","3485485","syn51500434","219351040","ff50a28eeff6b878085963608db70844"
"51511434","1","syn51511434","IL1RAP_Q9NPH3_OID21126_v1_Neurology.tar","1684343596814","3348248","1700890472790","3485485","syn51500434","219166720","8f3ef0f61e67747deb9c67c333e0263c"
"51511435","1","syn51511435","TNR_Q92752_OID20957_v1_Neurology.tar","1684343602264","3348248","1700890474143","3485485","syn51500434","222033920","bec89f405c48ce319454bed000851806"
"51511436","1","syn51511436","CCL4_P13236_OID20695_v1_Inflammation.tar","1684343607204","3348248","1700890478364","3485485","syn51500434","219392000","291db5ec1b395f4c86687a70bb362235"
"51511438","1","syn51511438","REG4_Q9BYZ8_OID20784_v1_Inflammation.tar","1684343619948","3348248","1700890479593","3485485","syn51500434","218429440","2b782a0cb7ecf7d65173668973b31a3d"
"51511439","1","syn51511439","TXNDC15_Q96J42_OID21495_v1_Oncology.tar","1684343625103","3348248","1700890484362","3485485","syn51500434","219443200","4df75202cafe67a20a3474f10d766dd6"
"51511440","1","syn51511440","PSMG3_Q9BT73_OID20549_v1_Inflammation.tar","1684343630119","3348248","1700890485118","3485485","syn51500434","222044160","ca87cdaa3b5c18a2790d2841ca532d10"
"51511441","1","syn51511441","CTSH_P09668_OID20113_v1_Cardiometabolic.tar","1684343644399","3348248","1700890489048","3485485","syn51500434","220815360","3acfa08e41f06d6982d02b077397f799"
"51511442","1","syn51511442","MLN_P12872_OID20541_v1_Inflammation.tar","1684343650135","3348248","1700890490687","3485485","syn51500434","222085120","64514a39519927f3a9e52bd4714858fa"
"51511443","1","syn51511443","FCN2_Q15485_OID20382_v1_Cardiometabolic.tar","1684343656940","3348248","1700890494373","3485485","syn51500434","221603840","c02d3de7bfabb971c03c4ac9e7ee1611"
"51511444","1","syn51511444","TXLNA_P40222_OID20952_v1_Neurology.tar","1684343666157","3348248","1700890496018","3485485","syn51500434","222371840","e3e377ea3b144c97defca920aa3bbcdc"
"51511445","1","syn51511445","SPP1_P10451_OID20322_v1_Cardiometabolic.tar","1684343672226","3348248","1700890499206","3485485","syn51500434","221665280","cfb973ad37352ca60080e13a7386a4e1"
"51511446","1","syn51511446","SLITRK2_Q9H156_OID21409_v1_Oncology.tar","1684343676248","3348248","1700890501775","3485485","syn51500434","222033920","e9cfacd8f71dc36a9ee105afe5ddb691"
"51511447","1","syn51511447","MAP4K5_Q9Y4K4_OID20899_v1_Neurology.tar","1684343692803","3348248","1700890504456","3485485","syn51500434","222044160","bfcd3531e401cfd5fe27eb14446f9ce2"
"51511448","1","syn51511448","FABP9_Q0Z7S8_OID20501_v1_Inflammation.tar","1684343697417","3348248","1700890506556","3485485","syn51500434","222126080","7f15acb2a86409d4bde9ed26f84612b3"
"51511449","1","syn51511449","CPE_P16870_OID21392_v1_Oncology.tar","1684343703829","3348248","1700890510163","3485485","syn51500434","222177280","1fd9097c239c449eab05c02c36eb4d40"
"51511450","1","syn51511450","ATF2_P15336_OID20798_v1_Neurology.tar","1684343718505","3348248","1700890511146","3485485","syn51500434","221634560","c25d154f888a5347329806c694c53051"
"51511451","1","syn51511451","STK24_Q9Y6E0_OID20837_v1_Neurology.tar","1684343723784","3348248","1700890515470","3485485","syn51500434","221409280","5431153b024b824cf874a7b54b4cd59d"
"51511452","1","syn51511452","KIRREL2_Q6UWL6_OID20873_v1_Neurology.tar","1684343727826","3348248","1700890517035","3485485","syn51500434","221644800","af9f011d9bbc920b3503cfa517b2a11d"
"51511453","1","syn51511453","CHI3L1_P36222_OID20399_v1_Cardiometabolic.tar","1684343738570","3348248","1700890520973","3485485","syn51500434","219975680","67b6dc3e6019f4e5196a006f6c854857"
"51511454","1","syn51511454","CGREF1_Q99674_OID20152_v1_Cardiometabolic.tar","1684343744208","3348248","1700890522323","3485485","syn51500434","220846080","e23715cd2e7642902a7df6be8c6baf19"
"51511455","1","syn51511455","SPON2_Q9BUD6_OID20221_v1_Cardiometabolic.tar","1684343749593","3348248","1700890526480","3485485","syn51500434","220876800","b10f78327332403837023e2b5406d844"
"51511456","1","syn51511456","FSTL3_O95633_OID20782_v1_Inflammation.tar","1684343763752","3348248","1700890527259","3485485","syn51500434","218542080","ce512a3f2fddb12c3144834916a989b1"
"51511457","1","syn51511457","TCL1A_P56279_OID20987_v1_Neurology.tar","1684343768613","3348248","1700890532327","3485485","syn51500434","222330880","ff750a70a3886d57a72a2cb6deac913d"
"51511458","1","syn51511458","NT5C3A_Q9H0P0_OID20553_v1_Inflammation.tar","1684343773248","3348248","1700890533058","3485485","syn51500434","222095360","1295d3eada489f14b20793014de1599c"
"51511459","1","syn51511459","DCXR_Q7Z4W1_OID21480_v1_Oncology.tar","1684343787579","3348248","1700890536142","3485485","syn51500434","219136000","886fb4c9a247ed65c721aaced4b34eeb"
"51511461","1","syn51511461","DNER_Q8NFT8_OID20712_v1_Inflammation.tar","1684343793155","3348248","1700890538741","3485485","syn51500434","218583040","1ffaff3996c7dfff3bc83a48d4ab53f3"
"51511462","1","syn51511462","VTA1_Q9NP79_OID21016_v1_Neurology.tar","1684343797148","3348248","1700890541540","3485485","syn51500434","221378560","8672532ee4a31237d5af94cca0657511"
"51511463","1","syn51511463","GKN1_Q9NS71_OID20885_v1_Neurology.tar","1684343811638","3348248","1700890543686","3485485","syn51500434","220579840","ea834827b97db08473bb71b71e0e6831"
"51511464","1","syn51511464","SERPINB6_P35237_OID21023_v1_Neurology.tar","1684343817139","3348248","1700890546618","3485485","syn51500434","220241920","fe178d9e733f7113221c9fafeda817e4"
"51511465","1","syn51511465","ACVRL1_P37023_OID20999_v1_Neurology.tar","1684343821762","3348248","1700890548773","3485485","syn51500434","222146560","abdf82cbf0fab6cd2b97a44265e5889e"
"51511466","1","syn51511466","HSP90B1_P14625_OID20829_v1_Neurology.tar","1684343834814","3348248","1700890552623","3485485","syn51500434","221583360","e6bf8f565d9e547b87b061b8717df164"
"51511467","1","syn51511467","TNFRSF10B_O14763_OID20981_v1_Neurology.tar","1684343840213","3348248","1700890554600","3485485","syn51500434","222013440","c1755638770378712a207af18744a587"
"51511468","1","syn51511468","BOC_Q9BWV1_OID20116_v1_Cardiometabolic.tar","1684343844848","3348248","1700890557495","3485485","syn51500434","220672000","fde023a9eb1c8295c896ff05b9f3c0f2"
"51511469","1","syn51511469","SRP14_P37108_OID21324_v1_Oncology.tar","1684343858851","3348248","1700890559785","3485485","syn51500434","219965440","a30875c9f090e4b019515619e3a8b115"
"51511470","1","syn51511470","IGFBP6_P24592_OID20413_v1_Cardiometabolic.tar","1684343864706","3348248","1700890562805","3485485","syn51500434","220303360","f67b57c431befce3c2951acdf9072075"
"51511471","1","syn51511471","GP1BA_P07359_OID20381_v1_Cardiometabolic.tar","1684343869113","3348248","1700890564936","3485485","syn51500434","220610560","e9f0bf9559e807afd036b0e5a3758b4d"
"51511472","1","syn51511472","WFDC12_Q8WWY7_OID21462_v1_Oncology.tar","1684343887770","3348248","1700890567775","3485485","syn51500434","222064640","8150e48d0af29c3dc9e9fa5429a7a63f"
"51511473","1","syn51511473","COL18A1_P39060_OID20332_v1_Cardiometabolic.tar","1684343893274","3348248","1700890570443","3485485","syn51500434","221399040","e42a0f1e98dc1ff9c3829a824cfc9cc9"
"51511474","1","syn51511474","PAM_P19021_OID20291_v1_Cardiometabolic.tar","1684343901726","3348248","1700890573211","3485485","syn51500434","221347840","29d358064bccbbb40a790a6b81dce316"
"51511475","1","syn51511475","CCL21_O00585_OID20686_v1_Inflammation.tar","1684343910637","3348248","1700890574050","3485485","syn51500434","219627520","1d2e309e44f55d3624980f4f20f2e4a5"
"51511476","1","syn51511476","GLOD4_Q9HC38_OID20710_v1_Inflammation.tar","1684343914236","3348248","1700890578367","3485485","syn51500434","218398720","77a7a0369ae7d37b039badafa6934565"
"51511477","1","syn51511477","CD300LG_Q6UXG3_OID21130_v1_Neurology.tar","1684343928460","3348248","1700890579474","3485485","syn51500434","219484160","886de774daf2538894e3f7910e5f6e0e"
"51511478","1","syn51511478","TREM2_Q9NZC2_OID20731_v1_Inflammation.tar","1684343933885","3348248","1700890584640","3485485","syn51500434","218613760","c49ad09ce9c7bb29d17ca1d10ef3b18a"
"51511479","1","syn51511479","RASSF2_P50749_OID21194_v1_Oncology.tar","1684343938420","3348248","1700890584776","3485485","syn51500434","219996160","65191382a07881d31323c509857cc6e8"
"51511480","1","syn51511480","LTBP3_Q9NS15_OID21191_v1_Oncology.tar","1684343951758","3348248","1700890589316","3485485","syn51500434","219996160","c0af7890b72ec61179d026a3bc6b7bf1"
"51511481","1","syn51511481","EFNA4_P52798_OID20935_v1_Neurology.tar","1684343957484","3348248","1700890590630","3485485","syn51500434","222300160","ff00c07003d4d57f6a1e6f6b95a9731d"
"51511482","1","syn51511482","CD5_P06127_OID21449_v1_Oncology.tar","1684343961383","3348248","1700890595197","3485485","syn51500434","222248960","ea736d368a9bcf3982b4afe3de1e951a"
"51511483","1","syn51511483","BAMBI_Q13145_OID21267_v1_Oncology.tar","1684343973284","3348248","1700890596303","3485485","syn51500434","220078080","e46cf9ae0c662b9b40f24fc3c8b62b39"
"51511484","1","syn51511484","CASP8_Q14790_OID21414_v1_Oncology.tar","1684343978826","3348248","1700890599726","3485485","syn51500434","222330880","d8e1dae414eb0ee94c4f4a8e3d582ced"
"51511485","1","syn51511485","LPO_P22079_OID20963_v1_Neurology.tar","1684343983569","3348248","1700890601500","3485485","syn51500434","219453440","cde0d409eb492a4287cab25c0860a35e"
"51511486","1","syn51511486","ENO1_P06733_OID21037_v1_Neurology.tar","1684343995766","3348248","1700890604944","3485485","syn51500434","221368320","862e4d7932f581764e296690bb441b47"
"51511487","1","syn51511487","CA4_P22748_OID20241_v1_Cardiometabolic.tar","1684344001032","3348248","1700890606929","3485485","syn51500434","221440000","5fd0cbd1006c2835f30b7b8e4e09876a"
"51511488","1","syn51511488","OSCAR_Q8IYS5_OID20776_v1_Inflammation.tar","1684344006070","3348248","1700890610652","3485485","syn51500434","218634240","18b5d012b2a4aaa1fd75acbabd224947"
"51511489","1","syn51511489","ROR1_Q01973_OID20224_v1_Cardiometabolic.tar","1684344019397","3348248","1700890611576","3485485","syn51500434","220569600","ca5fcc3a6f9798aed3fbf3899303165a"
"51511490","1","syn51511490","FUT8_Q9BYC5_OID20992_v1_Neurology.tar","1684344027480","3348248","1700890615885","3485485","syn51500434","222279680","8420e0601367cbcb62f5b0d493ac5f37"
"51511491","1","syn51511491","FUT3_FUT5_P21217_Q11128_OID21013_v1_Neurology.tar","1684344032745","3348248","1700890616533","3485485","syn51500434","221388800","a1b22cdecacad01b1ea7679496d20af4"
"51511492","1","syn51511492","CRH_P06850_OID21257_v1_Oncology.tar","1684344046014","3348248","1700890621628","3485485","syn51500434","219166720","33205dd24bcf3cab479c2f0f17092c9b"
"51511494","1","syn51511494","CHMP1A_Q9HD42_OID20930_v1_Neurology.tar","1684344052835","3348248","1700890621993","3485485","syn51500434","222085120","364b40cef1d6683d327bf3577128e270"
"51511495","1","syn51511495","ITGB6_P18564_OID20493_v1_Inflammation.tar","1684344061318","3348248","1700890626350","3485485","syn51500434","221952000","971474f78322f413845fdd76b72452b8"
"51511496","1","syn51511496","AGER_Q15109_OID20756_v1_Inflammation.tar","1684344067698","3348248","1700890628522","3485485","syn51500434","218337280","d106918159d685be71ee81e817f28aa5"
"51511497","1","syn51511497","ANGPTL4_Q9BY76_OID20703_v1_Inflammation.tar","1684344072466","3348248","1700890631107","3485485","syn51500434","218224640","356ee3bd41f0d1e274109d39da8d9196"
"51511498","1","syn51511498","MSMB_P08118_OID20275_v1_Cardiometabolic.tar","1684344086702","3348248","1700890633109","3485485","syn51500434","219217920","91f30a946fd8b8f53dd8995454ea8086"
"51511499","1","syn51511499","PSIP1_O75475_OID20534_v1_Inflammation.tar","1684344092328","3348248","1700890635452","3485485","syn51500434","222341120","cfa68cefc851fc027aebb6c057574663"
"51511500","1","syn51511500","CHIT1_Q13231_OID20312_v1_Cardiometabolic.tar","1684344097377","3348248","1700890638375","3485485","syn51500434","221736960","945309523283905a5420664658ccb5f3"
"51511501","1","syn51511501","FABP1_P07148_OID20778_v1_Inflammation.tar","1684344110999","3348248","1700890640654","3485485","syn51500434","218388480","d7a03eb9c9f30f5d8348ce7d0bb9ca4c"
"51511502","1","syn51511502","ZBTB16_Q05516_OID21205_v1_Oncology.tar","1684344116786","3348248","1700890643564","3485485","syn51500434","219944960","a0bb04e5e92ad4693a126601a67626b8"
"51511504","1","syn51511504","SMPDL3A_Q92484_OID20676_v1_Inflammation.tar","1684344122082","3348248","1700890645024","3485485","syn51500434","219095040","64251b9ea2cd322782fa5d214e29448f"
"51511505","1","syn51511505","CHRDL2_Q6WN34_OID20223_v1_Cardiometabolic.tar","1684344133969","3348248","1700890648275","3485485","syn51500434","220764160","66eb602dbae359c93ad1711dcbd23bc8"
"51511506","1","syn51511506","IL2RB_P14784_OID20450_v1_Inflammation.tar","1684344140257","3348248","1700890650577","3485485","syn51500434","222197760","b4ae8c22b22d7a8f443a069b9e236e70"
"51511507","1","syn51511507","GFRA1_P56159_OID21457_v1_Oncology.tar","1684344146002","3348248","1700890654277","3485485","syn51500434","222023680","23da504577bc13b4bdff008a8ca1cec5"
"51511508","1","syn51511508","SERPINB1_P30740_OID21088_v1_Neurology.tar","1684344159689","3348248","1700890655140","3485485","syn51500434","219340800","602502d487f469d097a9a01d5a6a4cb3"
"51511510","1","syn51511510","PLXNA4_Q9HCM2_OID20597_v1_Inflammation.tar","1684344165440","3348248","1700890659373","3485485","syn51500434","222197760","f5cb5d94320ed8ddfa2f30dbba2791b1"
"51511511","1","syn51511511","CNST_Q6PJW8_OID20127_v1_Cardiometabolic.tar","1684344169489","3348248","1700890660479","3485485","syn51500434","220702720","ef71b7fc8921ab2329db7b0ac75526b4"
"51511512","1","syn51511512","AMN_Q9BXJ7_OID20492_v1_Inflammation.tar","1684344184411","3348248","1700890664549","3485485","syn51500434","221900800","48a0dbdfce9be629acdef7446499f5f7"
"51511513","1","syn51511513","MCAM_P43121_OID20343_v1_Cardiometabolic.tar","1684344190103","3348248","1700890665893","3485485","syn51500434","221491200","d7c310e7d88db7b1dc444960e664a747"
"51511514","1","syn51511514","HMOX2_P30519_OID20887_v1_Neurology.tar","1684344190720","3348248","1700890669203","3485485","syn51500434","221624320","9e5f5d6c9bb020bf4754224687a02dc8"
"51511515","1","syn51511515","CD63_P08962_OID20988_v1_Neurology.tar","1684344194608","3348248","1700890671004","3485485","syn51500434","222515200","3f73150802329b86cfcbef87f2dc9a40"
"51511517","1","syn51511517","PON2_Q15165_OID20088_v1_Cardiometabolic.tar","1684344209614","3348248","1700890674133","3485485","syn51500434","220764160","ee53cbfd22e5365e08373435674262fd"
"51511520","1","syn51511520","TXNRD1_Q16881_OID21135_v1_Neurology.tar","1684344215485","3348248","1700890676081","3485485","syn51500434","219136000","d3afb04f8067def1bd230cfc75de936e"
"51511521","1","syn51511521","PDLIM7_Q9NR12_OID20729_v1_Inflammation.tar","1684344221174","3348248","1700890678817","3485485","syn51500434","219361280","bc7b6f5c2b800969404f5a72784fdfaa"
"51511522","1","syn51511522","APLP1_P51693_OID20164_v1_Cardiometabolic.tar","1684344225654","3348248","1700890680974","3485485","syn51500434","220825600","86a3aad749cd39b4305802fb4baf056a"
"51511524","1","syn51511524","ANGPTL3_Q9Y5C1_OID20407_v1_Cardiometabolic.tar","1684344244574","3348248","1700890684580","3485485","syn51500434","221480960","8eacbce44aa6116cfc71e024cbe0e8f1"
"51511525","1","syn51511525","ANKRD54_Q6NXT1_OID21162_v1_Oncology.tar","1684344248051","3348248","1700890686213","3485485","syn51500434","219955200","fb1e74b2fc559655063032a97897b819"
"51511526","1","syn51511526","PCSK9_Q8NBP7_OID20235_v1_Cardiometabolic.tar","1684344252089","3348248","1700890689857","3485485","syn51500434","221511680","265c0d41fb7757c36c9fc3c95495eedf"
"51511527","1","syn51511527","FETUB_Q9UGM5_OID20404_v1_Cardiometabolic.tar","1684344256265","3348248","1700890691662","3485485","syn51500434","221317120","161761940a269a418236c4321d9e7f36"
"51511528","1","syn51511528","FAM3B_P58499_OID21372_v1_Oncology.tar","1684344272014","3348248","1700890694997","3485485","syn51500434","220200960","afff7e3c662e75291d1f798e27636bc0"
"51511529","1","syn51511529","CCL11_P51671_OID20668_v1_Inflammation.tar","1684344277984","3348248","1700890695703","3485485","syn51500434","221542400","924850ad0da776973462013621fa096d"
"51511530","1","syn51511530","BPIFB1_Q8TDL5_OID20308_v1_Cardiometabolic.tar","1684344282756","3348248","1700890701745","3485485","syn51500434","221562880","eec62611feee67aeb3d68bc0fa0581ae"
"51511531","1","syn51511531","SLC27A4_Q6P1M0_OID20814_v1_Neurology.tar","1684344286922","3348248","1700890701880","3485485","syn51500434","221419520","830326277f5b3cf6892ee7d4a9f89c70"
"51511532","1","syn51511532","ERP44_Q9BS26_OID21338_v1_Oncology.tar","1684344302156","3348248","1700890706035","3485485","syn51500434","219893760","a539534afd0b32e55802b5ccc7d16a82"
"51511533","1","syn51511533","SCGN_O76038_OID20457_v1_Inflammation.tar","1684344307989","3348248","1700890707208","3485485","syn51500434","222392320","fdada5933c7bb38a5da70a11fe682770"
"51511534","1","syn51511534","SOST_Q9BQB4_OID20204_v1_Cardiometabolic.tar","1684344312469","3348248","1700890712078","3485485","syn51500434","220579840","16bb124b3600adcdec0d81a0ad2f4ee8"
"51511535","1","syn51511535","FAM3C_Q92520_OID20233_v1_Cardiometabolic.tar","1684344319149","3348248","1700890713032","3485485","syn51500434","220620800","6f58869b648df3cfde37deba4dc9f4c9"
"51511536","1","syn51511536","GALNT3_Q14435_OID20471_v1_Inflammation.tar","1684344332502","3348248","1700890717258","3485485","syn51500434","222474240","8531acf31865d0b206b9adc01d5ca85c"
"51511537","1","syn51511537","KLRD1_Q13241_OID20632_v1_Inflammation.tar","1684344337962","3348248","1700890718589","3485485","syn51500434","221378560","24d116a46595d291f1f370d17bbb40f2"
"51511538","1","syn51511538","TNFRSF11B_O00300_OID20735_v1_Inflammation.tar","1684344342643","3348248","1700890722186","3485485","syn51500434","218152960","6642d72381c3e623c1dbafba4c02ec9b"
"51511539","1","syn51511539","SIGLEC15_Q6ZMC9_OID20812_v1_Neurology.tar","1684344346622","3348248","1700890724239","3485485","syn51500434","221808640","d2dcbfcbc7abd6cbd5cbc9146163701e"
"51511540","1","syn51511540","VSIR_Q9H7M9_OID20131_v1_Cardiometabolic.tar","1684344362688","3348248","1700890727587","3485485","syn51500434","220446720","107be2dcd113dcb55d733742fa83b85f"
"51511541","1","syn51511541","DCN_P07585_OID20106_v1_Cardiometabolic.tar","1684344367897","3348248","1700890730070","3485485","syn51500434","220784640","5e832952dca5c62eea237ed5020f2cfc"
"51511542","1","syn51511542","METAP1_P53582_OID20815_v1_Neurology.tar","1684344372678","3348248","1700890733502","3485485","syn51500434","221685760","1c115eaa177185bb67e5bdde98d3973b"
"51511543","1","syn51511543","TNFRSF8_P28908_OID21049_v1_Neurology.tar","1684344376830","3348248","1700890734267","3485485","syn51500434","221378560","48b7a1cbf21c254cd016d7a5070d9c3d"
"51511545","1","syn51511545","INPP1_P49441_OID21345_v1_Oncology.tar","1684344392385","3348248","1700890736095","3485485","syn51500434","220006400","533ef72971a57ab3cf9a8fe48f0e8654"
"51511548","1","syn51511548","CD207_Q9UJ71_OID21298_v1_Oncology.tar","1684344397690","3348248","1700890739482","3485485","syn51500434","218286080","2d2465a920f9af838717f3167af7a6f8"
"51511549","1","syn51511549","TNFRSF13C_Q96RJ3_OID20480_v1_Inflammation.tar","1684344402331","3348248","1700890741076","3485485","syn51500434","222515200","f5d078cc006701bb6a147db6ea7f0f84"
"51511550","1","syn51511550","IL13RA1_P78552_OID21504_v1_Oncology.tar","1684344406834","3348248","1700890745152","3485485","syn51500434","218531840","fbe7d945360ca04e71b98091ad32c6bc"
"51511554","1","syn51511554","ACTN4_O43707_OID20435_v1_Inflammation.tar","1684344423838","3348248","1700890746965","3485485","syn51500434","222218240","0e78191adec08d264c0cb8be628934d9"
"51511555","1","syn51511555","PILRB_Q9UKJ0_OID20197_v1_Cardiometabolic.tar","1684344430601","3348248","1700890750614","3485485","syn51500434","220815360","de93b7facb7a2e4c1b6bfec27f8b8050"
"51511556","1","syn51511556","MAD1L1_Q9Y6D9_OID20904_v1_Neurology.tar","1684344435127","3348248","1700890752383","3485485","syn51500434","222341120","5a5d1f68f670a501cd6b76a7ff18bcdb"
"51511557","1","syn51511557","PIK3AP1_Q6ZUJ8_OID20587_v1_Inflammation.tar","1684344439710","3348248","1700890756357","3485485","syn51500434","222177280","63ca5c44b8cb7652c6fc7248d4bff299"
"51511560","1","syn51511560","FGFBP1_Q14512_OID21507_v1_Oncology.tar","1684344455428","3348248","1700890757106","3485485","syn51500434","219207680","4f4cb1a93800b27ce4d454db5f1f1a15"
"51511561","1","syn51511561","NCK2_O43639_OID20683_v1_Inflammation.tar","1684344461114","3348248","1700890760526","3485485","syn51500434","219340800","b8ad27a80f9c6cd0b859be9467478fd5"
"51511562","1","syn51511562","CD164_Q04900_OID21080_v1_Neurology.tar","1684344465660","3348248","1700890762930","3485485","syn51500434","219176960","5887ac61413dbb079778fd7ef0fff979"
"51511563","1","syn51511563","AGXT_P21549_OID20139_v1_Cardiometabolic.tar","1684344469538","3348248","1700890765387","3485485","syn51500434","220631040","e5c61504b3e49bc830fd425351b216f9"
